officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude,latitude,longitude
Malai B.O,388225,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Dakor S.O,Anand H.O,73.13665045625,22.77118093125,22.77118093125,73.13665045625
Malvan B.O,388245,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Sevalia  Rs S.O,Anand H.O,73.3317169625,22.82242055,22.82242055,73.3317169625
Manjipura B.O,388230,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Kalsar S.O,Anand H.O,73.21010172000001,22.708973059999998,22.708973059999998,73.21010172000001
Masra B.O,388215,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Thamna S.O (Anand),Anand H.O,73.0835822,22.71990365,22.71990365,73.0835822
Meghva B.O,388345,B.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,NA,Mogri S.O,Anand H.O,NA,NA,NA,NA
Menpura S.O,388235,S.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02699-236461,NA,Anand H.O,73.29626702222222,22.8980311,22.8980311,73.29626702222222
Mithapura (Jesapura) B.O,388230,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Kalsar S.O,Anand H.O,73.21010172000001,22.708973059999998,22.708973059999998,73.21010172000001
Mogar S.O,388340,S.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02692-280497,NA,Anand H.O,73.0212548,22.5180078,22.5180078,73.0212548
Mogri S.O,388345,S.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02692-280497,NA,Anand H.O,NA,NA,NA,NA
Morad B.O,388130,B.O,Delivery,Anand,Vadodara,Gujarat,Perlad,Anand,GUJARAT,NA,Boria S.O (Anand),Anand H.O,NA,NA,NA,NA
Mujkuva B.O,388307,B.O,Delivery,Anand,Vadodara,Gujarat,Anklav,Anand,GUJARAT,NA,Kantharia S.O,Anand H.O,NA,NA,NA,NA
Muliad B.O,388225,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Dakor S.O,Anand H.O,73.13665045625,22.77118093125,22.77118093125,73.13665045625
Nanadara B.O,388250,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Thasra S.O,Anand H.O,73.22587318333333,22.822197891666665,22.822197891666665,73.22587318333333
Napa S.O,388560,S.O,Delivery,Anand,Vadodara,Gujarat,Borsad,Anand,GUJARAT,02696-283933,NA,Anand H.O,NA,NA,NA,NA
Napad S.O,388350,S.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02692-283823,NA,Anand H.O,NA,NA,NA,NA
Navagama B.O,388255,B.O,Delivery,Anand,Vadodara,Gujarat,Balasinor,Kheda,GUJARAT,NA,Vadasinor S.O,Anand H.O,73.32023685,22.962642455555557,22.962642455555557,73.32023685
Navakhal B.O,388510,B.O,Delivery,Anand,Vadodara,Gujarat,Anklav,Anand,GUJARAT,NA,Anklav S.O,Anand H.O,72.99800475,22.3774025,22.3774025,72.99800475
Navapura B.O,388520,B.O,Delivery,Anand,Vadodara,Gujarat,Borsad,Anand,GUJARAT,NA,Bamangam S.O,Anand H.O,NA,NA,NA,NA
Navli S.O,388355,S.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02692-283850,NA,Anand H.O,72.9572212,22.5010874,22.5010874,72.9572212
Nepalpura B.O,388250,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Thasra S.O,Anand H.O,73.22587318333333,22.822197891666665,22.822197891666665,73.22587318333333
Nes B.O,388230,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Kalsar S.O,Anand H.O,73.21010172000001,22.708973059999998,22.708973059999998,73.21010172000001
Nisraya B.O,388540,B.O,Delivery,Anand,Vadodara,Gujarat,Borsad,Anand,GUJARAT,NA,Borsad S.O,Anand H.O,72.90314468333334,22.421118133333334,22.421118133333334,72.90314468333334
Ode S.O,388210,S.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02692-282900,NA,Anand H.O,73.1445594,22.6150599,22.6150599,73.1445594
Othwad B.O,388255,B.O,Delivery,Anand,Vadodara,Gujarat,Balasinor,Kheda,GUJARAT,NA,Vadasinor S.O,Anand H.O,73.32023685,22.962642455555557,22.962642455555557,73.32023685
Ozarala B.O,388225,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Dakor S.O,Anand H.O,73.13665045625,22.77118093125,22.77118093125,73.13665045625
Padal B.O,388235,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Menpura S.O,Anand H.O,73.29626702222222,22.8980311,22.8980311,73.29626702222222
Pamol B.O,388560,B.O,Delivery,Anand,Vadodara,Gujarat,Borsad,Anand,GUJARAT,NA,Napa S.O,Anand H.O,NA,NA,NA,NA
Panchvati   (Umreth) S.O,388220,S.O,Non-Delivery,Anand,Vadodara,Gujarat,Umreth,Anand,GUJARAT,02692-276922,NA,Anand H.O,73.103325175,22.6991744,22.6991744,73.103325175
Pandva S.O,388265,S.O,Delivery,Anand,Vadodara,Gujarat,Balasinor,Kheda,GUJARAT,02690-255291,NA,Anand H.O,73.3968919,23.0431381,23.0431381,73.3968919
Pandvania B.O,388220,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Umreth S.O,Anand H.O,73.103325175,22.6991744,22.6991744,73.103325175
Pansora B.O,388220,B.O,Delivery,Anand,Vadodara,Gujarat,Umreth,Anand,GUJARAT,NA,Umreth S.O,Anand H.O,73.103325175,22.6991744,22.6991744,73.103325175
Pansroda B.O,388265,B.O,Delivery,Anand,Vadodara,Gujarat,Birpur,Kheda,GUJARAT,NA,Pandva S.O,Anand H.O,73.3968919,23.0431381,23.0431381,73.3968919
Pipalwada B.O,388250,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Thasra S.O,Anand H.O,73.22587318333333,22.822197891666665,22.822197891666665,73.22587318333333
Pipli B.O,388530,B.O,Delivery,Anand,Vadodara,Gujarat,Borsad,Anand,GUJARAT,NA,Bhadran S.O,Anand H.O,72.9005475,22.361588725,22.361588725,72.9005475
Porda B.O,388130,B.O,Delivery,Anand,Vadodara,Gujarat,Petlad,Anand,GUJARAT,NA,Boria S.O (Anand),Anand H.O,NA,NA,NA,NA
Pratappura B.O,388365,B.O,Delivery,Anand,Vadodara,Gujarat,Umreth,Anand,GUJARAT,NA,Sarsa S.O,Anand H.O,73.06910295,22.52779665,22.52779665,73.06910295
Rajpur B.O,388255,B.O,Delivery,Anand,Vadodara,Gujarat,Birpur,Kheda,GUJARAT,NA,Vadasinor S.O,Anand H.O,73.32023685,22.962642455555557,22.962642455555557,73.32023685
Rajupura B.O,388306,B.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,NA,Vasad S.O,Anand H.O,73.0772569,22.465070033333333,22.465070033333333,73.0772569
Rakhial B.O,388225,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Dakor S.O,Anand H.O,73.13665045625,22.77118093125,22.77118093125,73.13665045625
Ramnagar B.O,388340,B.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,NA,Mogar S.O,Anand H.O,73.0212548,22.5180078,22.5180078,73.0212548
Rampura B.O,388260,B.O,Delivery,Anand,Vadodara,Gujarat,Birpur,Kheda,GUJARAT,NA,Birpur S.O (Kheda),Anand H.O,73.477104225,23.18663335,23.18663335,73.477104225
Rania B.O,388230,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Kalsar S.O,Anand H.O,73.21010172000001,22.708973059999998,22.708973059999998,73.21010172000001
Rasnol B.O,388335,B.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,NA,Kunjrav S.O,Anand H.O,73.0468137,22.5992441,22.5992441,73.0468137
Rasulpur B.O,388250,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Thasra S.O,Anand H.O,73.22587318333333,22.822197891666665,22.822197891666665,73.22587318333333
Rasulpur B.O,388260,B.O,Delivery,Anand,Vadodara,Gujarat,Birpur,Kheda,GUJARAT,NA,Birpur S.O (Kheda),Anand H.O,73.477104225,23.18663335,23.18663335,73.477104225
Ratankuva B.O,388260,B.O,Delivery,Anand,Vadodara,Gujarat,Birpur,Kheda,GUJARAT,NA,Birpur S.O (Kheda),Anand H.O,73.477104225,23.18663335,23.18663335,73.477104225
Ratanpura B.O,388220,B.O,Delivery,Anand,Vadodara,Gujarat,Umreth,Anand,GUJARAT,NA,Umreth S.O,Anand H.O,73.103325175,22.6991744,22.6991744,73.103325175
Ravalia B.O,388225,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Dakor S.O,Anand H.O,73.13665045625,22.77118093125,22.77118093125,73.13665045625
Ravlapura B.O,388360,B.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,NA,Samarkha S.O,Anand H.O,72.9847827,22.6017845,22.6017845,72.9847827
Rozva B.O,388235,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Menpura S.O,Anand H.O,73.29626702222222,22.8980311,22.8980311,73.29626702222222
Rustampura B.O,388245,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Sevalia  Rs S.O,Anand H.O,73.3317169625,22.82242055,22.82242055,73.3317169625
Saiyat B.O,388225,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Dakor S.O,Anand H.O,73.13665045625,22.77118093125,22.77118093125,73.13665045625
Salaiya B.O,388260,B.O,Delivery,Anand,Vadodara,Gujarat,Birpur,Kheda,GUJARAT,NA,Birpur S.O (Kheda),Anand H.O,73.477104225,23.18663335,23.18663335,73.477104225
Saliawadi B.O,388255,B.O,Delivery,Anand,Vadodara,Gujarat,Balasinor,Kheda,GUJARAT,NA,Vadasinor S.O,Anand H.O,73.32023685,22.962642455555557,22.962642455555557,73.32023685
Samarkha S.O,388360,S.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02692-251805,NA,Anand H.O,72.9847827,22.6017845,22.6017845,72.9847827
Sanadra B.O,388235,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Menpura S.O,Anand H.O,73.29626702222222,22.8980311,22.8980311,73.29626702222222
Sandesar B.O,388130,B.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,NA,Boria S.O (Anand),Anand H.O,NA,NA,NA,NA
Sandheli B.O,388250,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Thasra S.O,Anand H.O,73.22587318333333,22.822197891666665,22.822197891666665,73.22587318333333
Saradia B.O,388260,B.O,Delivery,Anand,Vadodara,Gujarat,Birpur,Kheda,GUJARAT,NA,Birpur S.O (Kheda),Anand H.O,73.477104225,23.18663335,23.18663335,73.477104225
Sardarganj   (Anand) S.O,388001,S.O,Non-Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02692-254425,NA,Anand H.O,72.9636088030303,22.562235003030302,22.562235003030302,72.9636088030303
Saroda B.O,388255,B.O,Delivery,Anand,Vadodara,Gujarat,Balasinor,Kheda,GUJARAT,NA,Vadasinor S.O,Anand H.O,73.32023685,22.962642455555557,22.962642455555557,73.32023685
Sarol B.O,388530,B.O,Delivery,Anand,Vadodara,Gujarat,Borsad,Anand,GUJARAT,NA,Bhadran S.O,Anand H.O,72.9005475,22.361588725,22.361588725,72.9005475
Sarsa S.O,388365,S.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02692-273239,NA,Anand H.O,73.06910295,22.52779665,22.52779665,73.06910295
Sevalia  Rs S.O,388245,S.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,02699-233130,NA,Anand H.O,73.3317169625,22.82242055,22.82242055,73.3317169625
Shili B.O,388210,B.O,Delivery,Anand,Vadodara,Gujarat,Umreth,Anand,GUJARAT,NA,Ode S.O,Anand H.O,73.1445594,22.6150599,22.6150599,73.1445594
Singlav B.O,388560,B.O,Delivery,Anand,Vadodara,Gujarat,Borsad,Anand,GUJARAT,NA,Napa S.O,Anand H.O,NA,NA,NA,NA
Sinhol B.O,388130,B.O,Delivery,Anand,Vadodara,Gujarat,Petlad,Anand,GUJARAT,NA,Boria S.O (Anand),Anand H.O,NA,NA,NA,NA
Sisva B.O,388530,B.O,Delivery,Anand,Vadodara,Gujarat,Borsad,Anand,GUJARAT,NA,Bhadran S.O,Anand H.O,72.9005475,22.361588725,22.361588725,72.9005475
Sonaiya B.O,388245,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Sevalia  Rs S.O,Anand H.O,73.3317169625,22.82242055,22.82242055,73.3317169625
Sonipur B.O,388245,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Sevalia  Rs S.O,Anand H.O,73.3317169625,22.82242055,22.82242055,73.3317169625
Sui B.O,388225,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Dakor S.O,Anand H.O,73.13665045625,22.77118093125,22.77118093125,73.13665045625
Sundalpura B.O,388210,B.O,Delivery,Anand,Vadodara,Gujarat,Umreth,Anand,GUJARAT,NA,Ode S.O,Anand H.O,73.1445594,22.6150599,22.6150599,73.1445594
Sundan B.O,388305,B.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,NA,Adas S.O,Anand H.O,NA,NA,NA,NA
Sureli B.O,388210,B.O,Delivery,Anand,Vadodara,Gujarat,Umreth,Anand,GUJARAT,NA,Ode S.O,Anand H.O,73.1445594,22.6150599,22.6150599,73.1445594
Surkuva B.O,388130,B.O,Delivery,Anand,Vadodara,Gujarat,Borsad,Anand,GUJARAT,NA,Boria S.O (Anand),Anand H.O,NA,NA,NA,NA
Sutaria B.O,388265,B.O,Delivery,Anand,Vadodara,Gujarat,Balasinor,Kheda,GUJARAT,NA,Pandva S.O,Anand H.O,73.3968919,23.0431381,23.0431381,73.3968919
Thamna S.O (Anand),388215,S.O,Delivery,Anand,Vadodara,Gujarat,Umreth,Anand,GUJARAT,02692-276939,NA,Anand H.O,73.0835822,22.71990365,22.71990365,73.0835822
Thasra S.O,388250,S.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,02699-222445,NA,Anand H.O,73.22587318333333,22.822197891666665,22.822197891666665,73.22587318333333
Tranol B.O,388335,B.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,NA,Kunjrav S.O,Anand H.O,73.0468137,22.5992441,22.5992441,73.0468137
Umeta B.O,388510,B.O,Delivery,Anand,Vadodara,Gujarat,Anklav,Anand,GUJARAT,NA,Anklav S.O,Anand H.O,72.99800475,22.3774025,22.3774025,72.99800475
Umreth S.O,388220,S.O,Delivery,Anand,Vadodara,Gujarat,Umreth,Anand,GUJARAT,02692-276828,NA,Anand H.O,73.103325175,22.6991744,22.6991744,73.103325175
Untkhari B.O,388205,B.O,Delivery,Anand,Vadodara,Gujarat,Unreth,Anand,GUJARAT,NA,Bhalej S.O,Anand H.O,73.02945566666666,22.634897633333335,22.634897633333335,73.02945566666666
Vadad B.O,388250,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Thasra S.O,Anand H.O,73.22587318333333,22.822197891666665,22.822197891666665,73.22587318333333
Vadasinor S.O,388255,S.O,Delivery,Anand,Vadodara,Gujarat,Balasinor,Kheda,GUJARAT,02699-266127,NA,Anand H.O,73.32023685,22.962642455555557,22.962642455555557,73.32023685
Vadasinor Town (Vadasinor) S.O,388255,S.O,Non-Delivery,Anand,Vadodara,Gujarat,Balasinor,Kheda,GUJARAT,02690-268180,NA,Anand H.O,73.32023685,22.962642455555557,22.962642455555557,73.32023685
Vaddala B.O,388255,B.O,Delivery,Anand,Vadodara,Gujarat,Balasinor,Kheda,GUJARAT,NA,Vadasinor S.O,Anand H.O,73.32023685,22.962642455555557,22.962642455555557,73.32023685
Vadod S.O,388370,S.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02692-280496,NA,Anand H.O,73.001109,22.510056,22.510056,73.001109
Vaghas B.O,388260,B.O,Delivery,Anand,Vadodara,Gujarat,Birpur,Kheda,GUJARAT,NA,Birpur S.O (Kheda),Anand H.O,73.477104225,23.18663335,23.18663335,73.477104225
Vaghashi B.O,388320,B.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,NA,Chikhodra S.O,Anand H.O,73.0011789,22.5603831,22.5603831,73.0011789
Valasan B.O,388325,B.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,NA,Karamsad S.O,Anand H.O,72.8961278,22.539241875,22.539241875,72.8961278
Vallabh  Vidyanagar S.O,388120,S.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02692-230251,NA,Anand H.O,72.92922119444444,22.55592431111111,22.55592431111111,72.92922119444444
Valvod B.O,388530,B.O,Delivery,Anand,Vadodara,Gujarat,Borsad,Anand,GUJARAT,NA,Bhadran S.O,Anand H.O,72.9005475,22.361588725,22.361588725,72.9005475
Vanoda B.O,388235,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Menpura S.O,Anand H.O,73.29626702222222,22.8980311,22.8980311,73.29626702222222
Vanoti B.O,388225,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Dakor S.O,Anand H.O,73.13665045625,22.77118093125,22.77118093125,73.13665045625
Vasad S.O,388306,S.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02692-274001,NA,Anand H.O,73.0772569,22.465070033333333,22.465070033333333,73.0772569
Vasna B.O,388540,B.O,Delivery,Anand,Vadodara,Gujarat,Borsad,Anand,GUJARAT,NA,Borsad S.O,Anand H.O,72.90314468333334,22.421118133333334,22.421118133333334,72.90314468333334
Vaso B.O,388245,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Sevalia  Rs S.O,Anand H.O,73.3317169625,22.82242055,22.82242055,73.3317169625
Vera B.O,388540,B.O,Delivery,Anand,Vadodara,Gujarat,Borsad,Anand,GUJARAT,NA,Borsad S.O,Anand H.O,72.90314468333334,22.421118133333334,22.421118133333334,72.90314468333334
Verakhadi B.O,388365,B.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,NA,Sarsa S.O,Anand H.O,73.06910295,22.52779665,22.52779665,73.06910295
Veternary College  (Anand) S.O,388001,S.O,Non-Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02692-263065,NA,Anand H.O,72.9636088030303,22.562235003030302,22.562235003030302,72.9636088030303
Vinzol B.O,388220,B.O,Delivery,Anand,Vadodara,Gujarat,Thsra,Kheda,GUJARAT,NA,Umreth S.O,Anand H.O,73.103325175,22.6991744,22.6991744,73.103325175
Vithal Udyognagar S.O,388121,S.O,Delivery,Anand,Vadodara,Gujarat,Anand,Anand,GUJARAT,02692-230351,NA,Anand H.O,72.92574355,22.529676,22.529676,72.92574355
Wanakbori .T.P.S. S.O,388239,S.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,02699-236401,NA,Anand H.O,73.394739,22.9294361,22.9294361,73.394739
Wanakbori B.O,388235,B.O,Delivery,Anand,Vadodara,Gujarat,Balasinor,Kheda,GUJARAT,NA,Menpura S.O,Anand H.O,73.29626702222222,22.8980311,22.8980311,73.29626702222222
Wanghroli B.O,388235,B.O,Delivery,Anand,Vadodara,Gujarat,Thasra,Kheda,GUJARAT,NA,Menpura S.O,Anand H.O,73.29626702222222,22.8980311,22.8980311,73.29626702222222
Abrama B.O,394150,B.O,Delivery,Bardoli,Vadodara,Gujarat,Kamrej,Surat,GUJARAT,NA,Kathor S.O,Bardoli H.O,72.9278367125,21.29920455,21.29920455,72.9278367125
Afva Isroli B.O,394620,B.O,Delivery,Bardoli,Vadodara,Gujarat,Bardoli,Surat,GUJARAT,NA,Vankaner (SR) S.O,Bardoli H.O,73.14764,21.08586,21.08586,73.14764
Agasvan B.O,394651,B.O,Delivery,Bardoli,Vadodara,Gujarat,Songadh,Surat,GUJARAT,NA,Anumala S.O,Bardoli H.O,73.39947048333333,21.138993075,21.138993075,73.39947048333333
Ahwadangs S.O,394710,S.O,Delivery,Bardoli,Vadodara,Gujarat,Ahwa,The Dangs,GUJARAT,02631-220311,NA,Bardoli H.O,73.67554377777778,20.7526429,20.7526429,73.67554377777778
Akoti B.O,394355,B.O,Delivery,Bardoli,Vadodara,Gujarat,Bardoli,Surat,GUJARAT,NA,Varad S.O,Bardoli H.O,73.1860407,21.2021325,21.2021325,73.1860407
Algat B.O,394246,B.O,Delivery,Bardoli,Vadodara,Gujarat,Valod,Surat,GUJARAT,NA,Sugar Factory Bamania S.O,Bardoli H.O,73.227078,20.958029,20.958029,73.227078
Allu B.O,394620,B.O,Delivery,Bardoli,Vadodara,Gujarat,Bardoli,Surat,GUJARAT,NA,Vankaner (SR) S.O,Bardoli H.O,73.14764,21.08586,21.08586,73.14764
Amalgundi B.O,394365,B.O,Delivery,Bardoli,Vadodara,Gujarat,Songadh,Surat,GUJARAT,NA,Raniamba S.O,Bardoli H.O,73.60851865,21.06742115,21.06742115,73.60851865
Amalsadi B.O,394350,B.O,Delivery,Bardoli,Vadodara,Gujarat,Palsana,Surat,GUJARAT,NA,Sarbhon S.O,Bardoli H.O,73.08410315,21.04152445,21.04152445,73.08410315
Amalsadi B.O,394163,B.O,Delivery,Bardoli,Vadodara,Gujarat,Mandvi,Surat,GUJARAT,NA,Godsamba S.O,Bardoli H.O,73.181777775,21.308353125,21.308353125,73.181777775
Amba B.O,394163,B.O,Delivery,Bardoli,Vadodara,Gujarat,Mandvi,Surat,GUJARAT,NA,Godsamba S.O,Bardoli H.O,73.181777775,21.308353125,21.308353125,73.181777775
Ambach B.O,394641,B.O,Delivery,Bardoli,Vadodara,Gujarat,Valod,Surat,GUJARAT,NA,Vedchhi S.O,Bardoli H.O,NA,NA,NA,NA
Ambheti B.O,394352,B.O,Delivery,Bardoli,Vadodara,Gujarat,Palsana,Surat,GUJARAT,NA,Puni S.O,Bardoli H.O,NA,NA,NA,NA
Ambia B.O,394633,B.O,Delivery,Bardoli,Vadodara,Gujarat,Vyara,Surat,GUJARAT,NA,Gadat S.O (Tapi),Bardoli H.O,73.358957,20.9719903,20.9719903,73.358957
Amchak B.O,394250,B.O,Delivery,Bardoli,Vadodara,Gujarat,Mahuva,Surat,GUJARAT,NA,Mahuva S.O (Surat),Bardoli H.O,73.139833,21.01781805,21.01781805,73.139833
Amoda B.O,394380,B.O,Delivery,Bardoli,Vadodara,Gujarat,Nizar,Surat,GUJARAT,NA,Kukurmunda S.O,Bardoli H.O,74.15147485,21.487038775,21.487038775,74.15147485
Anaval S.O,396510,S.O,Delivery,Bardoli,Vadodara,Gujarat,Mahuva,Surat,GUJARAT,02625-252230,NA,Bardoli H.O,73.26590935,20.8421311,20.8421311,73.26590935
Andhatri B.O,394630,B.O,Delivery,Bardoli,Vadodara,Gujarat,Valod,Surat,GUJARAT,NA,Buhari S.O,Bardoli H.O,73.3061722,20.972021333333334,20.972021333333334,73.3061722
Antapur B.O,394635,B.O,Delivery,Bardoli,Vadodara,Gujarat,Valod,Surat,GUJARAT,NA,Dolvan S.O,Bardoli H.O,73.38273785,20.897588,20.897588,73.38273785
Antroli B.O,394150,B.O,Delivery,Bardoli,Vadodara,Gujarat,Kamrej,Surat,GUJARAT,NA,Kathor S.O,Bardoli H.O,72.9278367125,21.29920455,21.29920455,72.9278367125
Antroli B.O,394325,B.O,Delivery,Bardoli,Vadodara,Gujarat,Palsana,Surat,GUJARAT,NA,Umbhel S.O,Bardoli H.O,72.97458,21.2059,21.2059,72.97458
Antroli B.O,394170,B.O,Delivery,Bardoli,Vadodara,Gujarat,Mandvi,Surat,GUJARAT,NA,Tadkeshwar S.O,Bardoli H.O,73.09250746666666,21.350007966666666,21.350007966666666,73.09250746666666
Anumala S.O,394651,S.O,Delivery,Bardoli,Vadodara,Gujarat,Vyara,Tapi,GUJARAT,02626-234264,NA,Bardoli H.O,73.39947048333333,21.138993075,21.138993075,73.39947048333333
Areth B.O,394170,B.O,Delivery,Bardoli,Vadodara,Gujarat,Mandvi,Surat,GUJARAT,NA,Tadkeshwar S.O,Bardoli H.O,73.09250746666666,21.350007966666666,21.350007966666666,73.09250746666666
Asta B.O,394320,B.O,Delivery,Bardoli,Vadodara,Gujarat,Kamrej,Surat,GUJARAT,NA,Sevni S.O,Bardoli H.O,72.89091195,21.15705325,21.15705325,72.89091195
Babarghat B.O,394375,B.O,Delivery,Bardoli,Vadodara,Gujarat,Uchchhal,Surat,GUJARAT,NA,Uchchhal S.O,Bardoli H.O,73.79963878,21.2742274,21.2742274,73.79963878
Bagumara B.O,394305,B.O,Delivery,Bardoli,Vadodara,Gujarat,Palsana,Surat,GUJARAT,NA,Chalthan S.O,Bardoli H.O,72.92217928571428,21.14391277142857,21.14391277142857,72.92217928571428
Bahedaraipura B.O,394630,B.O,Delivery,Bardoli,Vadodara,Gujarat,Vyara,Surat,GUJARAT,NA,Buhari S.O,Bardoli H.O,73.3061722,20.972021333333334,20.972021333333334,73.3061722
Bajipura S.O,394690,S.O,Delivery,Bardoli,Vadodara,Gujarat,Valod,Surat,GUJARAT,02625-233230,NA,Bardoli H.O,NA,NA,NA,NA
Balda B.O,394340,B.O,Delivery,Bardoli,Vadodara,Gujarat,Mandvi,Surat,GUJARAT,NA,Madhi S.O,Bardoli H.O,73.2599766,21.182197766666665,21.182197766666665,73.2599766
Baleshwar S.O,394317,S.O,Delivery,Bardoli,Vadodara,Gujarat,Palsana,Surat,GUJARAT,02622-264638,NA,Bardoli H.O,NA,NA,NA,NA
Balpur B.O,394655,B.O,Delivery,Bardoli,Vadodara,Gujarat,Vyara,Surat,GUJARAT,NA,Kapura S.O,Bardoli H.O,73.36790896666666,21.041804666666664,21.041804666666664,73.36790896666666
Bamni B.O,394335,B.O,Delivery,Bardoli,Vadodara,Gujarat,Bardoli,Surat,GUJARAT,NA,Kadod S.O,Bardoli H.O,73.21942725,21.203089416666664,21.203089416666664,73.21942725
Barasado B.O,394310,B.O,Delivery,Bardoli,Vadodara,Gujarat,Palsana,Surat,GUJARAT,NA,Gangadhara RS S.O,Bardoli H.O,72.99775855,21.137100266666664,21.137100266666664,72.99775855
Bardipada B.O,394635,B.O,Delivery,Bardoli,Vadodara,Gujarat,Vyara,Surat,GUJARAT,NA,Dolvan S.O,Bardoli H.O,73.38273785,20.897588,20.897588,73.38273785
Bardipada B.O,394715,B.O,Delivery,Bardoli,Vadodara,Gujarat,Ahwa,Surat,GUJARAT,NA,Pimpri S.O,Bardoli H.O,73.5846652,20.7991053,20.7991053,73.5846652
Bardoli H.O,394601,H.O,Delivery,Bardoli,Vadodara,Gujarat,Bardoli,Surat,GUJARAT,02622-220931,NA,NA,73.10910434,21.125768833333336,21.125768833333336,73.10910434
